user_id,age_group,subscription_type,preferred_device,user_persona
615,18-21,Basic,Mobile,Casual Scroller
616,18-21,Free,TV,Weekend Binger
617,22-25,Premium,Mobile,Weekend Binger
618,18-21,Basic,Mobile,Weekend Binger
619,18-21,Premium,Mobile,Casual Scroller
620,22-25,Free,Laptop,Weekend Binger
621,26-30,Premium,Mobile,Premium Loyalist
622,18-21,Basic,Mobile,Weekend Binger
623,22-25,Basic,Laptop,Weekend Binger
624,18-21,Premium,Laptop,Casual Scroller
625,18-21,Premium,Mobile,Casual Scroller
626,26-30,Premium,Mobile,Weekend Binger
627,18-21,Basic,Mobile,Weekend Binger
628,18-21,Basic,TV,Weekend Binger
629,18-21,Basic,Mobile,Premium Loyalist
630,18-21,Basic,Mobile,Casual Scroller
631,22-25,Basic,TV,Weekend Binger
632,18-21,Basic,Mobile,Casual Scroller
633,18-21,Basic,Mobile,Casual Scroller
634,26-30,Basic,Mobile,Casual Scroller
635,18-21,Free,TV,Casual Scroller
636,22-25,Basic,Mobile,Casual Scroller
637,18-21,Basic,Laptop,Casual Scroller
638,18-21,Basic,Mobile,Weekend Binger
639,26-30,Basic,Mobile,Weekend Binger
640,18-21,Premium,Laptop,Weekend Binger
641,18-21,Free,Mobile,Casual Scroller
642,18-21,Free,TV,Weekend Binger
643,18-21,Basic,Mobile,Weekend Binger
644,26-30,Premium,Mobile,Casual Scroller
645,18-21,Premium,Mobile,Weekend Binger
646,22-25,Premium,Mobile,Casual Scroller
647,18-21,Basic,Mobile,Weekend Binger
648,22-25,Basic,Mobile,Premium Loyalist
649,26-30,Free,Laptop,Weekend Binger
650,18-21,Premium,Mobile,Weekend Binger
651,26-30,Free,Laptop,Casual Scroller
652,18-21,Free,Laptop,Weekend Binger
653,22-25,Basic,Mobile,Casual Scroller
654,18-21,Basic,TV,Casual Scroller
655,22-25,Basic,Laptop,Weekend Binger
656,22-25,Free,Mobile,Weekend Binger
657,18-21,Basic,Mobile,Casual Scroller
658,18-21,Basic,Mobile,Premium Loyalist
659,22-25,Basic,Mobile,Casual Scroller
660,18-21,Premium,TV,Weekend Binger
661,18-21,Premium,TV,Casual Scroller
662,18-21,Basic,Mobile,Weekend Binger
663,22-25,Premium,Mobile,Casual Scroller
664,18-21,Premium,Mobile,Weekend Binger
665,18-21,Basic,Laptop,Weekend Binger
666,22-25,Basic,Laptop,Casual Scroller
667,22-25,Free,Mobile,Casual Scroller
668,26-30,Free,Laptop,Premium Loyalist
669,18-21,Free,Mobile,Casual Scroller
670,18-21,Basic,Mobile,Premium Loyalist
671,22-25,Free,Mobile,Casual Scroller
672,22-25,Premium,Mobile,Casual Scroller
673,22-25,Premium,Laptop,Casual Scroller
674,22-25,Premium,Mobile,Weekend Binger
675,18-21,Basic,Mobile,Weekend Binger
676,26-30,Premium,TV,Weekend Binger
677,22-25,Premium,Laptop,Premium Loyalist
678,18-21,Premium,Mobile,Weekend Binger
679,18-21,Basic,Mobile,Weekend Binger
680,22-25,Basic,Mobile,Weekend Binger
681,18-21,Premium,TV,Weekend Binger
682,22-25,Basic,Mobile,Premium Loyalist
683,18-21,Basic,Mobile,Weekend Binger
684,18-21,Basic,Mobile,Weekend Binger
685,22-25,Basic,Laptop,Casual Scroller
686,18-21,Basic,TV,Premium Loyalist
687,22-25,Premium,Mobile,Weekend Binger
688,18-21,Free,Mobile,Weekend Binger
689,22-25,Basic,Mobile,Weekend Binger
690,26-30,Premium,Mobile,Weekend Binger
691,22-25,Premium,Laptop,Weekend Binger
692,18-21,Basic,Mobile,Casual Scroller
693,18-21,Basic,Mobile,Casual Scroller
694,18-21,Basic,Mobile,Casual Scroller
695,18-21,Premium,Mobile,Casual Scroller
696,26-30,Premium,Mobile,Weekend Binger
697,22-25,Basic,Laptop,Casual Scroller
698,18-21,Basic,TV,Weekend Binger
699,18-21,Free,Mobile,Casual Scroller
700,22-25,Basic,Mobile,Casual Scroller
701,18-21,Basic,Mobile,Premium Loyalist
702,18-21,Basic,Mobile,Casual Scroller
703,22-25,Basic,Laptop,Premium Loyalist
704,22-25,Free,TV,Premium Loyalist
705,26-30,Premium,Mobile,Casual Scroller
706,26-30,Basic,Mobile,Weekend Binger
707,22-25,Basic,Laptop,Weekend Binger
708,22-25,Premium,Mobile,Premium Loyalist
709,18-21,Basic,Mobile,Weekend Binger
710,22-25,Basic,Mobile,Premium Loyalist
711,18-21,Free,Mobile,Weekend Binger
712,26-30,Premium,Mobile,Weekend Binger
713,26-30,Free,Mobile,Casual Scroller
714,22-25,Basic,Laptop,Premium Loyalist
715,22-25,Free,Mobile,Weekend Binger
716,22-25,Basic,TV,Premium Loyalist
717,22-25,Premium,Laptop,Weekend Binger
718,22-25,Free,TV,Weekend Binger
719,22-25,Premium,Laptop,Weekend Binger
720,22-25,Premium,Mobile,Casual Scroller
721,26-30,Free,Laptop,Casual Scroller
722,18-21,Premium,Mobile,Casual Scroller
723,22-25,Basic,Mobile,Casual Scroller
724,22-25,Basic,Laptop,Weekend Binger
725,22-25,Basic,Laptop,Casual Scroller
726,18-21,Free,Mobile,Casual Scroller
727,22-25,Premium,Mobile,Weekend Binger
728,18-21,Free,Mobile,Casual Scroller
729,22-25,Basic,Laptop,Casual Scroller
730,26-30,Basic,Mobile,Premium Loyalist
731,22-25,Basic,Mobile,Weekend Binger
732,18-21,Basic,Mobile,Weekend Binger
733,26-30,Premium,Mobile,Premium Loyalist
734,18-21,Basic,Mobile,Casual Scroller
735,22-25,Basic,Laptop,Casual Scroller
736,18-21,Basic,TV,Weekend Binger
737,18-21,Basic,TV,Casual Scroller
738,18-21,Basic,Mobile,Weekend Binger
739,22-25,Basic,Mobile,Premium Loyalist
740,18-21,Basic,TV,Weekend Binger
741,18-21,Basic,Mobile,Casual Scroller
742,22-25,Basic,TV,Casual Scroller
743,18-21,Basic,Laptop,Casual Scroller
744,18-21,Basic,Mobile,Weekend Binger
745,18-21,Premium,Mobile,Premium Loyalist
746,22-25,Basic,Mobile,Premium Loyalist
747,26-30,Premium,Mobile,Casual Scroller
748,22-25,Premium,Mobile,Weekend Binger
749,22-25,Free,Laptop,Weekend Binger
750,18-21,Premium,Mobile,Casual Scroller
751,18-21,Free,Laptop,Weekend Binger
752,18-21,Basic,Mobile,Casual Scroller
753,18-21,Premium,Mobile,Casual Scroller
754,22-25,Premium,Mobile,Casual Scroller
755,22-25,Premium,Mobile,Weekend Binger
756,26-30,Premium,Mobile,Weekend Binger
757,18-21,Free,Mobile,Premium Loyalist
758,22-25,Premium,Mobile,Casual Scroller
759,18-21,Free,Mobile,Casual Scroller
760,26-30,Free,Mobile,Weekend Binger
761,22-25,Premium,Mobile,Weekend Binger
762,26-30,Basic,Mobile,Weekend Binger
763,18-21,Premium,Mobile,Casual Scroller
764,22-25,Premium,Laptop,Weekend Binger
765,18-21,Premium,Mobile,Casual Scroller
766,22-25,Premium,Mobile,Premium Loyalist
767,18-21,Premium,Mobile,Weekend Binger
768,26-30,Basic,Mobile,Casual Scroller
769,22-25,Premium,Mobile,Casual Scroller
770,22-25,Basic,TV,Weekend Binger
771,22-25,Premium,Laptop,Casual Scroller
772,18-21,Basic,TV,Casual Scroller
773,18-21,Basic,TV,Weekend Binger
774,22-25,Premium,TV,Casual Scroller
775,18-21,Basic,TV,Casual Scroller
776,18-21,Premium,Mobile,Casual Scroller
777,22-25,Basic,TV,Casual Scroller
778,26-30,Premium,Laptop,Casual Scroller
779,22-25,Premium,Mobile,Weekend Binger
780,18-21,Basic,Mobile,Casual Scroller
781,26-30,Premium,Mobile,Casual Scroller
782,26-30,Premium,Mobile,Casual Scroller
783,22-25,Premium,Mobile,Casual Scroller
784,18-21,Basic,Mobile,Casual Scroller
785,18-21,Basic,Mobile,Premium Loyalist
786,26-30,Basic,Laptop,Weekend Binger
787,18-21,Premium,TV,Weekend Binger
788,22-25,Basic,Mobile,Casual Scroller
789,18-21,Premium,Mobile,Premium Loyalist
790,22-25,Premium,Mobile,Casual Scroller
791,18-21,Premium,Mobile,Premium Loyalist
792,18-21,Basic,TV,Weekend Binger
793,18-21,Basic,Mobile,Casual Scroller
794,18-21,Basic,TV,Casual Scroller
795,18-21,Free,Laptop,Casual Scroller
796,18-21,Premium,Mobile,Premium Loyalist
797,22-25,Basic,TV,Premium Loyalist
798,26-30,Basic,Mobile,Weekend Binger
799,22-25,Basic,Mobile,Weekend Binger
800,22-25,Basic,Mobile,Weekend Binger
801,26-30,Free,Mobile,Casual Scroller
802,18-21,Premium,Mobile,Casual Scroller
803,22-25,Free,Mobile,Weekend Binger
804,22-25,Premium,Laptop,Premium Loyalist
805,26-30,Basic,Mobile,Premium Loyalist
806,22-25,Basic,Mobile,Casual Scroller
807,18-21,Basic,Laptop,Casual Scroller
808,22-25,Premium,Mobile,Casual Scroller
809,18-21,Premium,Mobile,Weekend Binger
810,26-30,Premium,Mobile,Weekend Binger
811,18-21,Free,Mobile,Weekend Binger
812,18-21,Basic,Mobile,Casual Scroller
813,18-21,Premium,Mobile,Casual Scroller
814,18-21,Basic,TV,Weekend Binger
815,26-30,Basic,Laptop,Casual Scroller
816,22-25,Premium,Mobile,Weekend Binger
817,22-25,Premium,Laptop,Weekend Binger
818,18-21,Premium,Mobile,Weekend Binger
819,22-25,Basic,Mobile,Casual Scroller
820,26-30,Premium,Mobile,Weekend Binger
821,22-25,Free,Laptop,Casual Scroller
822,22-25,Premium,Mobile,Weekend Binger
823,22-25,Free,Mobile,Weekend Binger
824,18-21,Basic,Mobile,Casual Scroller
825,18-21,Free,Mobile,Premium Loyalist
826,22-25,Premium,TV,Weekend Binger
827,22-25,Premium,TV,Weekend Binger
828,22-25,Basic,Mobile,Weekend Binger
829,22-25,Premium,TV,Premium Loyalist
830,22-25,Premium,Mobile,Casual Scroller
831,18-21,Basic,Mobile,Weekend Binger
832,18-21,Basic,Laptop,Casual Scroller
833,22-25,Free,Laptop,Premium Loyalist
834,18-21,Premium,Laptop,Premium Loyalist
835,18-21,Basic,Mobile,Casual Scroller
836,22-25,Basic,Mobile,Casual Scroller
837,22-25,Premium,Mobile,Weekend Binger
838,18-21,Basic,Mobile,Weekend Binger
839,22-25,Basic,Mobile,Casual Scroller
840,22-25,Free,Mobile,Casual Scroller
841,18-21,Free,Mobile,Casual Scroller
842,22-25,Basic,Mobile,Premium Loyalist
843,18-21,Premium,Mobile,Casual Scroller
844,18-21,Free,Mobile,Casual Scroller
845,18-21,Basic,Mobile,Weekend Binger
846,18-21,Basic,Mobile,Weekend Binger
847,22-25,Free,Laptop,Casual Scroller
848,22-25,Premium,Mobile,Casual Scroller
849,18-21,Basic,Laptop,Casual Scroller
850,22-25,Basic,Mobile,Casual Scroller
851,18-21,Basic,Laptop,Weekend Binger
852,26-30,Basic,Mobile,Casual Scroller
853,22-25,Free,Mobile,Casual Scroller
854,18-21,Basic,Laptop,Casual Scroller
855,22-25,Free,Laptop,Casual Scroller
856,18-21,Free,Mobile,Casual Scroller
857,18-21,Basic,Mobile,Weekend Binger
858,18-21,Premium,Mobile,Casual Scroller
859,22-25,Basic,Mobile,Premium Loyalist
860,22-25,Basic,Mobile,Weekend Binger
861,26-30,Basic,Laptop,Weekend Binger
862,26-30,Basic,TV,Weekend Binger
863,22-25,Basic,Mobile,Weekend Binger
864,26-30,Free,Laptop,Casual Scroller
865,22-25,Basic,TV,Casual Scroller
866,22-25,Free,TV,Casual Scroller
867,18-21,Free,Mobile,Casual Scroller
868,18-21,Basic,Laptop,Casual Scroller
869,18-21,Basic,Laptop,Weekend Binger
870,26-30,Basic,Mobile,Weekend Binger
871,22-25,Basic,Mobile,Weekend Binger
872,18-21,Basic,Mobile,Casual Scroller
873,26-30,Basic,Mobile,Weekend Binger
874,18-21,Premium,Laptop,Weekend Binger
875,18-21,Premium,Mobile,Weekend Binger
876,18-21,Premium,TV,Weekend Binger
877,22-25,Basic,Laptop,Casual Scroller
878,18-21,Basic,Mobile,Weekend Binger
879,18-21,Premium,Mobile,Premium Loyalist
880,22-25,Premium,Laptop,Casual Scroller
881,22-25,Basic,TV,Premium Loyalist
882,26-30,Premium,Mobile,Casual Scroller
883,18-21,Basic,Mobile,Casual Scroller
884,18-21,Free,Laptop,Weekend Binger
885,26-30,Free,TV,Casual Scroller
886,22-25,Basic,Mobile,Casual Scroller
887,26-30,Premium,Mobile,Casual Scroller
888,22-25,Free,Laptop,Premium Loyalist
889,22-25,Basic,Mobile,Premium Loyalist
890,18-21,Premium,Mobile,Weekend Binger
891,26-30,Basic,Laptop,Weekend Binger
892,18-21,Free,Mobile,Casual Scroller
893,18-21,Free,Mobile,Weekend Binger
894,22-25,Premium,Mobile,Casual Scroller
895,26-30,Basic,Mobile,Casual Scroller
896,18-21,Basic,Mobile,Casual Scroller
897,18-21,Basic,Mobile,Weekend Binger
898,26-30,Basic,TV,Weekend Binger
899,18-21,Basic,Laptop,Casual Scroller
900,22-25,Basic,TV,Casual Scroller
901,18-21,Basic,TV,Weekend Binger
902,22-25,Basic,Mobile,Weekend Binger
903,22-25,Basic,Mobile,Premium Loyalist
904,18-21,Basic,Mobile,Casual Scroller
905,18-21,Basic,Mobile,Weekend Binger
906,18-21,Premium,Laptop,Weekend Binger
907,26-30,Premium,Mobile,Premium Loyalist
908,18-21,Premium,Mobile,Premium Loyalist
909,18-21,Basic,Laptop,Casual Scroller
910,18-21,Basic,Mobile,Casual Scroller
911,18-21,Basic,TV,Weekend Binger
912,18-21,Basic,TV,Weekend Binger
913,22-25,Free,TV,Weekend Binger
914,18-21,Basic,Laptop,Weekend Binger
915,18-21,Basic,Laptop,Casual Scroller
916,18-21,Basic,Mobile,Weekend Binger
917,18-21,Basic,Mobile,Weekend Binger
918,18-21,Premium,Mobile,Premium Loyalist
919,18-21,Premium,Mobile,Weekend Binger
920,26-30,Premium,Mobile,Casual Scroller
921,22-25,Basic,Mobile,Premium Loyalist
922,26-30,Free,TV,Weekend Binger
923,22-25,Basic,Mobile,Weekend Binger
924,18-21,Free,Mobile,Casual Scroller
925,18-21,Free,Mobile,Casual Scroller
926,26-30,Basic,Mobile,Weekend Binger
927,18-21,Basic,Mobile,Casual Scroller
928,18-21,Basic,Laptop,Weekend Binger
929,26-30,Premium,TV,Weekend Binger
930,22-25,Premium,Mobile,Weekend Binger
931,18-21,Basic,Mobile,Casual Scroller
932,18-21,Free,Laptop,Casual Scroller
933,18-21,Basic,Mobile,Casual Scroller
934,18-21,Basic,Mobile,Casual Scroller
935,22-25,Free,Mobile,Casual Scroller
936,22-25,Premium,Mobile,Weekend Binger
937,18-21,Basic,TV,Weekend Binger
938,22-25,Free,Laptop,Weekend Binger
939,18-21,Basic,Mobile,Premium Loyalist
940,18-21,Basic,Laptop,Weekend Binger
941,22-25,Premium,TV,Weekend Binger
942,18-21,Basic,Laptop,Weekend Binger
943,22-25,Premium,Mobile,Casual Scroller
944,18-21,Basic,Laptop,Casual Scroller
945,22-25,Premium,Mobile,Weekend Binger
946,22-25,Premium,Mobile,Casual Scroller
947,26-30,Basic,Mobile,Casual Scroller
948,22-25,Premium,Laptop,Casual Scroller
949,22-25,Basic,Mobile,Weekend Binger
950,26-30,Free,Laptop,Casual Scroller
951,18-21,Basic,Mobile,Premium Loyalist
952,22-25,Free,Mobile,Casual Scroller
953,18-21,Basic,Mobile,Casual Scroller
954,26-30,Premium,Mobile,Premium Loyalist
955,18-21,Basic,Mobile,Premium Loyalist
956,22-25,Basic,TV,Casual Scroller
957,18-21,Basic,Mobile,Weekend Binger
958,26-30,Basic,Mobile,Premium Loyalist
959,18-21,Basic,Mobile,Weekend Binger
960,22-25,Basic,Mobile,Casual Scroller
961,26-30,Basic,Mobile,Casual Scroller
962,22-25,Premium,TV,Weekend Binger
963,18-21,Free,Mobile,Weekend Binger
964,18-21,Basic,Mobile,Premium Loyalist
965,18-21,Basic,Laptop,Premium Loyalist
966,18-21,Basic,Laptop,Weekend Binger
967,26-30,Premium,Mobile,Weekend Binger
968,26-30,Premium,Laptop,Casual Scroller
969,18-21,Premium,Mobile,Weekend Binger
970,26-30,Premium,Laptop,Weekend Binger
971,18-21,Premium,Laptop,Casual Scroller
972,18-21,Premium,Mobile,Casual Scroller
973,26-30,Free,Mobile,Weekend Binger
974,18-21,Basic,Mobile,Casual Scroller
975,22-25,Premium,Mobile,Weekend Binger
976,26-30,Free,Laptop,Casual Scroller
977,26-30,Free,Mobile,Casual Scroller
978,18-21,Free,Mobile,Weekend Binger
979,18-21,Premium,TV,Premium Loyalist
980,18-21,Premium,Laptop,Casual Scroller
981,18-21,Premium,Mobile,Premium Loyalist
982,18-21,Premium,Laptop,Casual Scroller
983,22-25,Free,TV,Weekend Binger
984,18-21,Premium,Mobile,Weekend Binger
985,22-25,Basic,TV,Premium Loyalist
986,22-25,Basic,Laptop,Weekend Binger
987,18-21,Free,Mobile,Premium Loyalist
988,22-25,Basic,TV,Premium Loyalist
989,18-21,Basic,Mobile,Premium Loyalist
990,22-25,Free,Laptop,Weekend Binger
991,18-21,Premium,Mobile,Weekend Binger
992,26-30,Basic,Mobile,Premium Loyalist
993,22-25,Premium,TV,Weekend Binger
994,22-25,Basic,Mobile,Casual Scroller
995,18-21,Basic,Laptop,Premium Loyalist
996,26-30,Basic,Mobile,Casual Scroller
997,18-21,Premium,Mobile,Casual Scroller
998,18-21,Basic,Laptop,Weekend Binger
999,18-21,Free,Laptop,Weekend Binger
1000,18-21,Premium,Mobile,Casual Scroller
1001,26-30,Basic,Mobile,Weekend Binger
1002,18-21,Free,Mobile,Premium Loyalist
1003,26-30,Premium,Mobile,Casual Scroller
1004,18-21,Premium,Mobile,Casual Scroller
1005,18-21,Premium,TV,Casual Scroller
1006,18-21,Basic,Mobile,Casual Scroller
1007,18-21,Basic,Mobile,Weekend Binger
1008,18-21,Basic,Mobile,Weekend Binger
1009,18-21,Free,Mobile,Casual Scroller
1010,26-30,Free,Mobile,Casual Scroller
1011,22-25,Basic,Mobile,Casual Scroller
1012,18-21,Basic,Laptop,Weekend Binger
1013,26-30,Basic,Mobile,Premium Loyalist
1014,18-21,Basic,TV,Weekend Binger
1015,18-21,Basic,Mobile,Weekend Binger
1016,18-21,Basic,Mobile,Premium Loyalist
1017,26-30,Basic,Laptop,Casual Scroller
1018,18-21,Free,Laptop,Weekend Binger
1019,26-30,Free,Mobile,Casual Scroller
1020,18-21,Basic,Mobile,Weekend Binger
1021,18-21,Premium,Mobile,Casual Scroller
1022,22-25,Premium,Mobile,Weekend Binger
1023,26-30,Premium,Mobile,Weekend Binger
1024,18-21,Premium,TV,Casual Scroller
1025,18-21,Premium,Laptop,Weekend Binger
1026,26-30,Free,Mobile,Casual Scroller
1027,22-25,Premium,Mobile,Casual Scroller
1028,18-21,Basic,Mobile,Weekend Binger
1029,22-25,Basic,Mobile,Weekend Binger
1030,18-21,Free,Mobile,Premium Loyalist
1031,18-21,Free,Mobile,Premium Loyalist
1032,18-21,Free,TV,Casual Scroller
1033,18-21,Premium,Mobile,Casual Scroller
1034,18-21,Free,Mobile,Premium Loyalist
1035,22-25,Premium,Mobile,Casual Scroller
1036,18-21,Premium,Laptop,Casual Scroller
1037,18-21,Free,TV,Casual Scroller
1038,22-25,Basic,Mobile,Weekend Binger
1039,26-30,Basic,Mobile,Weekend Binger
1040,18-21,Premium,Mobile,Premium Loyalist
1041,26-30,Basic,TV,Weekend Binger
1042,18-21,Premium,TV,Casual Scroller
1043,22-25,Basic,Laptop,Weekend Binger
1044,26-30,Premium,Mobile,Casual Scroller
1045,22-25,Premium,Mobile,Casual Scroller
1046,26-30,Premium,Mobile,Weekend Binger
1047,18-21,Premium,TV,Weekend Binger
1048,22-25,Basic,Mobile,Weekend Binger
1049,18-21,Premium,Laptop,Casual Scroller
1050,18-21,Basic,Laptop,Casual Scroller
1051,18-21,Basic,TV,Premium Loyalist
1052,18-21,Premium,Mobile,Casual Scroller
1053,18-21,Free,Laptop,Casual Scroller
1054,18-21,Basic,Mobile,Casual Scroller
1055,18-21,Premium,Mobile,Casual Scroller
1056,18-21,Basic,Mobile,Weekend Binger
1057,18-21,Free,Mobile,Casual Scroller
1058,18-21,Premium,Mobile,Casual Scroller
1059,18-21,Basic,Laptop,Casual Scroller
1060,22-25,Free,Mobile,Weekend Binger
1061,18-21,Premium,Laptop,Casual Scroller
1062,18-21,Premium,Mobile,Premium Loyalist
1063,26-30,Basic,Mobile,Premium Loyalist
1064,18-21,Premium,Mobile,Casual Scroller
1065,22-25,Free,TV,Casual Scroller
1066,18-21,Free,Laptop,Casual Scroller
1067,26-30,Free,Mobile,Weekend Binger
1068,18-21,Premium,Mobile,Casual Scroller
1069,18-21,Basic,TV,Casual Scroller
1070,22-25,Basic,Mobile,Casual Scroller
1071,18-21,Premium,Mobile,Casual Scroller
1072,18-21,Basic,TV,Weekend Binger
1073,22-25,Premium,TV,Weekend Binger
1074,26-30,Basic,TV,Casual Scroller
1075,22-25,Basic,Mobile,Casual Scroller
1076,18-21,Premium,Laptop,Casual Scroller
1077,22-25,Free,Mobile,Casual Scroller
1078,18-21,Premium,Mobile,Casual Scroller
1079,18-21,Premium,Mobile,Weekend Binger
1080,22-25,Free,Laptop,Casual Scroller
1081,22-25,Free,Laptop,Casual Scroller
1082,26-30,Free,Laptop,Casual Scroller
1083,26-30,Basic,Mobile,Casual Scroller
1084,26-30,Basic,Laptop,Weekend Binger
1085,18-21,Basic,TV,Weekend Binger
1086,22-25,Premium,Laptop,Weekend Binger
1087,18-21,Free,TV,Weekend Binger
1088,18-21,Basic,Mobile,Weekend Binger
1089,18-21,Basic,Mobile,Weekend Binger
1090,18-21,Basic,Mobile,Weekend Binger
1091,18-21,Basic,Mobile,Weekend Binger
1092,22-25,Basic,Mobile,Casual Scroller
1093,26-30,Premium,Mobile,Weekend Binger
1094,26-30,Free,Mobile,Casual Scroller
1095,22-25,Basic,Laptop,Weekend Binger
1096,22-25,Premium,TV,Premium Loyalist
1097,18-21,Free,Mobile,Weekend Binger
1098,26-30,Free,Mobile,Weekend Binger
1099,18-21,Free,Mobile,Weekend Binger
1100,18-21,Free,Mobile,Casual Scroller
1101,18-21,Premium,Laptop,Premium Loyalist
1102,18-21,Basic,TV,Premium Loyalist
1103,18-21,Free,Mobile,Weekend Binger
1104,22-25,Basic,Mobile,Weekend Binger
1105,18-21,Basic,Laptop,Casual Scroller
1106,18-21,Free,Mobile,Casual Scroller
1107,22-25,Basic,Laptop,Casual Scroller
1108,22-25,Basic,Mobile,Casual Scroller
1109,18-21,Basic,TV,Casual Scroller
1110,26-30,Premium,Mobile,Casual Scroller
1111,22-25,Basic,Mobile,Casual Scroller
1112,18-21,Premium,TV,Casual Scroller
1113,22-25,Premium,TV,Weekend Binger
1114,26-30,Basic,Mobile,Weekend Binger
1115,26-30,Basic,Mobile,Weekend Binger
1116,18-21,Basic,TV,Premium Loyalist
1117,22-25,Free,Mobile,Weekend Binger
1118,22-25,Basic,Mobile,Casual Scroller
1119,22-25,Basic,Laptop,Weekend Binger
1120,18-21,Premium,Mobile,Casual Scroller
1121,22-25,Basic,Mobile,Casual Scroller
1122,26-30,Basic,Mobile,Weekend Binger
1123,18-21,Basic,Mobile,Weekend Binger
1124,22-25,Premium,Laptop,Weekend Binger
1125,18-21,Free,Laptop,Weekend Binger
1126,22-25,Free,Mobile,Casual Scroller
1127,18-21,Basic,Laptop,Casual Scroller
1128,22-25,Premium,Mobile,Casual Scroller
1129,18-21,Basic,Laptop,Weekend Binger
1130,18-21,Basic,Laptop,Weekend Binger
1131,18-21,Basic,Laptop,Casual Scroller
1132,26-30,Basic,TV,Weekend Binger
1133,26-30,Premium,Laptop,Weekend Binger
1134,18-21,Free,Laptop,Weekend Binger
1135,26-30,Basic,TV,Casual Scroller
1136,18-21,Basic,Mobile,Casual Scroller
1137,18-21,Free,Mobile,Premium Loyalist
1138,18-21,Basic,Mobile,Weekend Binger
1139,22-25,Free,Mobile,Casual Scroller
1140,26-30,Basic,Mobile,Casual Scroller
1141,18-21,Basic,Mobile,Weekend Binger
1142,22-25,Basic,Mobile,Casual Scroller
1143,18-21,Premium,Mobile,Weekend Binger
1144,22-25,Basic,Mobile,Casual Scroller
1145,22-25,Premium,Mobile,Weekend Binger
1146,26-30,Basic,Laptop,Weekend Binger
1147,26-30,Basic,Mobile,Casual Scroller
1148,18-21,Basic,Mobile,Weekend Binger
1149,18-21,Basic,TV,Casual Scroller
1150,22-25,Basic,Mobile,Weekend Binger
1151,18-21,Basic,TV,Casual Scroller
1152,26-30,Premium,Mobile,Casual Scroller
1153,22-25,Basic,Mobile,Casual Scroller
1154,18-21,Premium,Mobile,Weekend Binger
1155,18-21,Basic,TV,Weekend Binger
1156,22-25,Basic,Laptop,Premium Loyalist
1157,22-25,Free,TV,Premium Loyalist
1158,18-21,Free,Mobile,Premium Loyalist
1159,26-30,Basic,TV,Weekend Binger
1160,26-30,Premium,TV,Premium Loyalist
1161,18-21,Basic,Laptop,Weekend Binger
1162,22-25,Free,Mobile,Casual Scroller
1163,18-21,Basic,Laptop,Casual Scroller
1164,22-25,Basic,Laptop,Premium Loyalist
